23,2411,2.0,
23,293,2.0,
23,47,2.0,
23,3147,2.0,
23,2419,2.0,
23,1617,2.0,
23,521,2.0,
23,3741,2.0,
23,2952,2.0,
23,3253,2.0,
23,2021,2.0,
23,3763,2.0,
23,1227,2.0,
23,2530,2.0,
23,556,2.0,
23,2390,2.0,
23,2105,2.0,
23,1674,2.0,
23,3920,2.0,
23,2117,2.0,
23,1171,2.0,
24,266,2.0,
24,1584,2.0,
25,3798,2.0,
25,2700,2.0,
25,1831,2.0,
25,588,2.0,
25,1920,2.0,
25,2804,2.0,
25,329,2.0,
25,1876,2.0,
25,1371,2.0,
25,788,2.0,
25,2393,2.0,
26,2628,2.0,
26,3287,2.0,
26,216,2.0,
26,1689,2.0,
26,3500,2.0,
26,2701,2.0,
26,3362,2.0,
26,585,2.0,
26,586,2.0,
26,3,2.0,
26,2134,2.0,
26,1409,2.0,
26,1196,2.0,
26,2716,2.0,
26,3448,2.0,
26,1777,2.0,
26,1347,2.0,
26,3450,2.0,
26,673,2.0,
26,317,2.0,
26,248,2.0,
26,1425,2.0,
26,3108,2.0,
26,830,2.0,
26,832,2.0,
26,1298,2.0,
26,1003,2.0,
26,261,2.0,
26,267,2.0,
26,2247,2.0,
26,1883,2.0,
26,413,2.0,
26,2759,2.0,
26,1381,2.0,
26,3703,2.0,
26,1388,2.0,
26,1021,2.0,
26,3638,2.0,
26,38,2.0,
26,2335,2.0,
26,1461,2.0,
26,1463,2.0,
26,1390,2.0,
26,1100,2.0,
26,1035,2.0,
26,432,2.0,
26,2412,2.0,
26,368,2.0,
26,2418,2.0,
26,441,2.0,
26,2423,2.0,
26,1556,2.0,
26,2794,2.0,
26,2795,2.0,
26,450,2.0,
26,1994,2.0,
26,455,2.0,
26,1703,2.0,
26,64,2.0,
26,2369,2.0,
26,1498,2.0,
26,2003,2.0,
26,1201,2.0,
26,1711,2.0,
26,539,2.0,
26,466,2.0,
26,3247,2.0,
26,3248,2.0,
26,104,2.0,
26,2012,2.0,
26,2953,2.0,
26,612,2.0,
26,1079,2.0,
26,3252,2.0,
26,3253,2.0,
26,1588,2.0,
26,1220,2.0,
26,3408,2.0,
26,487,2.0,
26,2392,2.0,
26,2539,2.0,
26,122,2.0,
26,1597,2.0,
26,1302,2.0,
26,994,2.0,
26,3846,2.0,
26,1097,2.0,
26,3418,2.0,
26,208,2.0,
26,135,2.0,
26,2111,2.0,
26,2042,2.0,
27,2987,2.0,
27,2138,2.0,
27,528,2.0,
27,2003,2.0,
27,2872,2.0,
27,2100,2.0,
28,1249,2.0,
28,144,2.0,
28,3101,2.0,
28,266,2.0,
28,47,2.0,
28,1617,2.0,
28,454,2.0,
28,2011,2.0,
28,2033,2.0,
29,2989,2.0,
29,2058,2.0,
29,3366,2.0,
29,163,2.0,
29,1356,2.0,
29,1370,2.0,
29,912,2.0,
29,1376,2.0,
29,21,2.0,
29,2948,2.0,
29,1210,2.0,
29,1215,2.0,
29,474,2.0,
29,3418,2.0,
29,1242,2.0,
30,162,2.0,
30,1288,2.0,
30,1545,2.0,
30,879,2.0,
30,3155,2.0,
30,2966,2.0,
30,3911,2.0,
31,3012,2.0,
31,3525,2.0,
31,3608,2.0,
31,921,2.0,
31,3640,2.0,
31,1485,2.0,
31,3189,2.0,
31,3349,2.0,
32,2707,2.0,
32,3159,2.0,
32,480,2.0,
33,1175,2.0,
33,1249,2.0,
33,3421,2.0,
33,1682,2.0,
33,3935,2.0,
33,1183,2.0,
33,653,2.0,
33,2064,2.0,
33,733,2.0,
33,590,2.0,
33,3516,2.0,
33,300,2.0,
33,3018,2.0,
33,1345,2.0,
33,2728,2.0,
33,316,2.0,
33,2739,2.0,
33,3396,2.0,
33,3100,2.0,
33,2303,2.0,
33,902,2.0,
33,1295,2.0,
33,907,2.0,
33,1296,2.0,
33,2817,2.0,
33,2746,2.0,
33,1873,2.0,
33,910,2.0,
33,1380,2.0,
33,923,2.0,
33,927,2.0,
33,3494,2.0,
33,32,2.0,
33,34,2.0,
33,1393,2.0,
33,2912,2.0,
33,866,2.0,
33,1104,2.0,
33,2779,2.0,
33,509,2.0,
33,2272,2.0,
33,1625,2.0,
33,2932,2.0,
33,2867,2.0,
33,3098,2.0,
33,538,2.0,
33,3683,2.0,
33,1653,2.0,
33,110,2.0,
33,3699,2.0,
33,1088,2.0,
33,1663,2.0,
33,2396,2.0,
33,3911,2.0,
33,1302,2.0,
33,569,2.0,
33,1678,2.0,
33,1245,2.0,
34,2072,2.0,
34,3387,2.0,
34,3388,2.0,
34,1350,2.0,
34,2160,2.0,
34,3597,2.0,
34,455,2.0,
34,2369,2.0,
34,3264,2.0,
34,2469,2.0,
34,2471,2.0,
35,1183,2.0,
35,7,2.0,
35,2065,2.0,
35,592,2.0,
35,595,2.0,
35,2078,2.0,
35,2081,2.0,
35,1955,2.0,
35,863,2.0,
35,948,2.0,
35,2420,2.0,
35,2942,2.0,
35,3176,2.0,
35,2966,2.0,
1,661,3.0,
1,914,3.0,
1,1197,3.0,
1,2687,3.0,
1,2321,3.0,
1,720,3.0,
1,2340,3.0,
1,745,3.0,
2,647,3.0,
2,2628,3.0,
2,1103,3.0,
2,2916,3.0,
2,1792,3.0,
2,1687,3.0,
2,2881,3.0,
2,1217,3.0,
2,2126,3.0,
2,3108,3.0,
2,1253,3.0,
2,292,3.0,
2,3257,3.0,
2,2278,3.0,
2,2490,3.0,
2,1690,3.0,
2,3654,3.0,
2,2852,3.0,
2,442,3.0,
2,2312,3.0,
2,1408,3.0,
2,1084,3.0,
2,1265,3.0,
2,1801,3.0,
2,1372,3.0,
2,1552,3.0,
2,2359,3.0,
2,2717,3.0,
2,1917,3.0,
2,3735,3.0,
2,1597,3.0,
2,3809,3.0,
2,235,3.0,
2,165,3.0,
2,2321,3.0,
2,459,3.0,
2,1385,3.0,
2,780,3.0,
2,498,3.0,
2,2728,3.0,
2,2006,3.0,
2,3678,3.0,
2,1244,3.0,
3,648,3.0,
3,3534,3.0,
3,1431,3.0,
3,3868,3.0,
3,2997,3.0,
3,1580,3.0,
3,3114,3.0,
3,593,3.0,
3,1270,3.0,
4,1210,3.0,
5,39,3.0,
5,1466,3.0,
5,1683,3.0,
5,1684,3.0,
5,215,3.0,
5,3799,3.0,
5,47,3.0,
5,581,3.0,
5,1617,3.0,
5,299,3.0,
5,1909,3.0,
5,224,3.0,
5,229,3.0,
5,3006,3.0,
5,3081,3.0,
5,2353,3.0,
5,2428,3.0,
5,2282,3.0,
5,1554,3.0,
5,1912,3.0,
5,2359,3.0,
5,2716,3.0,
5,1485,3.0,
5,1704,3.0,
5,2721,3.0,
5,1923,3.0,
5,968,3.0,
5,1788,3.0,
5,318,3.0,
5,461,3.0,
5,1429,3.0,
5,1643,3.0,
5,1719,3.0,
5,321,3.0,
5,2013,3.0,
5,1794,3.0,
5,1500,3.0,
5,1509,3.0,
5,1650,3.0,
5,2384,3.0,
5,3476,3.0,
5,16,3.0,
5,265,3.0,
5,194,3.0,
5,3046,3.0,
5,3408,3.0,
5,3409,3.0,
5,1733,3.0,
5,3624,3.0,
5,2683,3.0,
5,2759,3.0,
5,1884,3.0,
5,272,3.0,
5,1527,3.0,
5,3418,3.0,
5,497,3.0,
5,2762,3.0,
5,3499,3.0,
5,1243,3.0,
5,3786,3.0,
5,36,3.0,
6,3508,3.0,
6,377,3.0,
6,590,3.0,
6,2506,3.0,
6,3524,3.0,
6,2082,3.0,
6,3600,3.0,
6,1210,3.0,
6,3682,3.0,
6,2017,3.0,
6,3685,3.0,
6,3610,3.0,
6,1296,3.0,
6,1007,3.0,
6,1806,3.0,
6,2469,3.0,
6,2100,3.0,
6,1959,3.0,
6,2321,3.0,
7,3578,3.0,
7,3793,3.0,
7,377,3.0,
7,3107,3.0,
7,3418,3.0,
8,39,3.0,
8,2336,3.0,
8,3425,3.0,
8,2268,3.0,
8,506,3.0,
8,508,3.0,
8,3213,3.0,
8,42,3.0,
8,3500,3.0,
8,3148,3.0,
8,2702,3.0,
8,2278,3.0,
8,1476,3.0,
8,1693,3.0,
8,510,3.0,
8,4,3.0,
8,3006,3.0,
8,1621,3.0,
8,733,3.0,
8,3155,3.0,
8,2712,3.0,
8,1488,3.0,
8,161,3.0,
8,1059,3.0,
8,454,3.0,
8,1277,3.0,
8,2297,3.0,
8,3386,3.0,
8,2006,3.0,
8,1711,3.0,
8,538,3.0,
8,3250,3.0,
8,3252,3.0,
8,476,3.0,
8,3257,3.0,
8,2023,3.0,
8,2314,3.0,
8,1801,3.0,
8,3260,3.0,
8,1660,3.0,
8,2688,3.0,
8,345,3.0,
8,2324,3.0,
8,2541,3.0,
8,3418,3.0,
8,2908,3.0,
8,282,3.0,
9,1393,3.0,
9,3717,3.0,
9,508,3.0,
9,367,3.0,
9,3148,3.0,
9,150,3.0,
9,3006,3.0,
9,3948,3.0,
9,805,3.0,
9,3510,3.0,
9,377,3.0,
9,3513,3.0,
9,1912,3.0,
9,597,3.0,
9,1343,3.0,
9,3160,3.0,
9,1784,3.0,
9,1356,3.0,
9,3178,3.0,
9,838,3.0,
9,1446,3.0,
9,1669,3.0,
9,412,3.0,
9,3916,3.0,
9,1233,3.0,
9,920,3.0,
9,3270,3.0,
9,1310,3.0,
9,428,3.0,
10,2628,3.0,
10,3359,3.0,
10,1320,3.0,
10,2124,3.0,
10,1250,3.0,
10,1252,3.0,
10,3868,3.0,
10,1254,3.0,
10,3869,3.0,
10,1256,3.0,
10,1259,3.0,
10,586,3.0,
10,3438,3.0,
10,153,3.0,
10,2138,3.0,
10,2067,3.0,
10,1918,3.0,
10,1345,3.0,
10,2077,3.0,
10,1276,3.0,
10,743,3.0,
10,671,3.0,
10,1927,3.0,
10,3388,3.0,
10,2082,3.0,
10,1283,3.0,
10,1287,3.0,
10,3608,3.0,
10,3100,3.0,
10,3035,3.0,
10,186,3.0,
10,2091,3.0,
10,333,3.0,
10,1513,3.0,
10,1517,3.0,
10,912,3.0,
10,913,3.0,
10,1377,3.0,
10,1012,3.0,
10,3629,3.0,
10,1015,3.0,
10,1954,3.0,
10,24,3.0,
10,277,3.0,
10,923,3.0,
10,924,3.0,
10,3701,3.0,
10,3702,3.0,
10,1387,3.0,
10,1020,3.0,
10,784,3.0,
10,858,3.0,
10,1394,3.0,
10,1030,3.0,
10,1617,3.0,
10,2858,3.0,
10,370,3.0,
10,2795,3.0,
10,3309,3.0,
10,1566,3.0,
10,3099,3.0,
10,1203,3.0,
10,2006,3.0,
10,969,3.0,
10,2946,3.0,
10,104,3.0,
10,2378,3.0,
10,3688,3.0,
10,2959,3.0,
10,3252,3.0,
10,1721,3.0,
10,3254,3.0,
10,116,3.0,
10,1221,3.0,
10,551,3.0,
10,2530,3.0,
10,3264,3.0,
10,3198,3.0,
10,1304,3.0,
10,2033,3.0,
10,1091,3.0,
10,2041,3.0,
10,2045,3.0,
10,1247,3.0,
11,1259,3.0,
11,587,3.0,
11,1265,3.0,
11,2710,3.0,
11,590,3.0,
11,597,3.0,
11,231,3.0,
11,1278,3.0,
11,249,3.0,
11,3107,3.0,
11,1441,3.0,
11,342,3.0,
11,2321,3.0,
11,2325,3.0,
11,36,3.0,
11,2335,3.0,
11,47,3.0,
11,3146,3.0,
11,441,3.0,
11,515,3.0,
11,1498,3.0,
11,531,3.0,
11,3176,3.0,
11,3755,3.0,
11,2883,3.0,
11,3255,3.0,
11,110,3.0,
11,551,3.0,
11,2106,3.0,
11,1307,3.0,
11,1673,3.0,
11,1747,3.0,
12,1252,3.0,
12,3362,3.0,
12,813,3.0,
12,1641,3.0,
12,1233,3.0,
12,3785,3.0,
12,1247,3.0,
13,2987,3.0,
13,648,3.0,
13,2628,3.0,
13,2054,3.0,
13,1690,3.0,
13,2,3.0,
13,153,3.0,
13,2135,3.0,
13,2640,3.0,
13,592,3.0,
13,2641,3.0,
13,165,3.0,
13,316,3.0,
13,1429,3.0,
13,3036,3.0,
13,2094,3.0,
13,10,3.0,
13,1370,3.0,
13,1446,3.0,
13,1375,3.0,
13,1376,3.0,
13,1377,3.0,
13,2822,3.0,
13,21,3.0,
13,349,3.0,
13,1967,3.0,
13,1393,3.0,
13,2916,3.0,
13,434,3.0,
13,1610,3.0,
13,1479,3.0,
13,1049,3.0,
13,517,3.0,
13,952,3.0,
13,1129,3.0,
13,380,3.0,
13,459,3.0,
13,2002,3.0,
13,3745,3.0,
13,2006,3.0,
13,2871,3.0,
13,3175,3.0,
13,1216,3.0,
13,1073,3.0,
13,1722,3.0,
13,3256,3.0,
13,2528,3.0,
13,1587,3.0,
13,2968,3.0,
13,3699,3.0,
13,552,3.0,
13,3269,3.0,
13,2105,3.0,
13,1233,3.0,
13,3417,3.0,
13,3418,3.0,
13,2616,3.0,
13,2470,3.0,
13,2617,3.0,
13,2115,3.0,
14,3354,3.0,
14,2243,3.0,
14,3623,3.0,
14,2858,3.0,
14,2976,3.0,
15,2485,3.0,
15,2126,3.0,
15,2058,3.0,
15,587,3.0,
15,2496,3.0,
15,3948,3.0,
15,1265,3.0,
15,733,3.0,
15,2712,3.0,
15,2640,3.0,
15,2719,3.0,
15,1777,3.0,
15,1411,3.0,
15,1343,3.0,
15,1271,3.0,
15,748,3.0,
15,2724,3.0,
15,2581,3.0,
15,1784,3.0,
15,3534,3.0,
15,2598,3.0,
15,2302,3.0,
15,1500,3.0,
15,3105,3.0,
15,257,3.0,
15,762,3.0,
15,2676,3.0,
15,3623,3.0,
15,1883,3.0,
15,2688,3.0,
15,2188,3.0,
15,2908,3.0,
15,2763,3.0,
15,788,3.0,
15,2764,3.0,
15,32,3.0,
15,1608,3.0,
15,3717,3.0,
15,3646,3.0,
15,434,3.0,
15,3145,3.0,
15,368,3.0,
15,1615,3.0,
15,296,3.0,
15,2272,3.0,
15,2273,3.0,
15,1617,3.0,
15,442,3.0,
15,517,3.0,
15,2424,3.0,
15,3081,3.0,
15,1485,3.0,
15,380,3.0,
15,1702,3.0,
15,2002,3.0,
15,1644,3.0,
15,1645,3.0,
15,3755,3.0,
15,2881,3.0,
15,2882,3.0,
15,2959,3.0,
15,1586,3.0,
15,2961,3.0,
15,2605,3.0,
15,1732,3.0,
15,2391,3.0,
15,3418,3.0,
15,1673,3.0,
16,2987,3.0,
16,2485,3.0,
16,3004,3.0,
16,1911,3.0,
16,3516,3.0,
16,2643,3.0,
16,2805,3.0,
16,2770,3.0,
16,2888,3.0,
17,2554,3.0,
17,3932,3.0,
17,3863,3.0,
17,2058,3.0,
17,3457,3.0,
17,1428,3.0,
17,2663,3.0,
17,2599,3.0,
17,3032,3.0,
17,329,3.0,
17,3108,3.0,
17,1370,3.0,
17,340,3.0,
17,24,3.0,
17,3702,3.0,
17,2908,3.0,
17,1601,3.0,
17,1396,3.0,
17,2346,3.0,
17,1624,3.0,
17,3662,3.0,
17,3594,3.0,
17,3744,3.0,
17,2009,3.0,
17,3755,3.0,
17,2528,3.0,
17,3696,3.0,
17,2600,3.0,
17,3334,3.0,
17,2533,3.0,
17,3269,3.0,
17,1097,3.0,
17,2613,3.0,
17,496,3.0,
17,2549,3.0,
18,2123,3.0,
18,2052,3.0,
18,2054,3.0,
18,653,3.0,
18,2701,3.0,
18,222,3.0,
18,153,3.0,
18,2133,3.0,
18,1918,3.0,
18,2142,3.0,
18,2145,3.0,
18,1344,3.0,
18,2076,3.0,
18,3526,3.0,
18,2153,3.0,
18,3461,3.0,
18,2735,3.0,
18,327,3.0,
18,2093,3.0,
18,1876,3.0,
18,266,3.0,
18,1379,3.0,
18,1013,3.0,
18,1954,3.0,
18,29,3.0,
18,780,3.0,
18,3705,3.0,
18,783,3.0,
18,2763,3.0,
18,1391,3.0,
18,2916,3.0,
18,1036,3.0,
18,368,3.0,
18,1544,3.0,
18,2348,3.0,
18,2278,3.0,
18,3668,3.0,
18,380,3.0,
18,454,3.0,
18,2001,3.0,
18,2006,3.0,
18,466,3.0,
18,2373,3.0,
18,3753,3.0,
18,86,3.0,
18,3698,3.0,
18,1804,3.0,
18,1732,3.0,
18,493,3.0,
18,2470,3.0,
18,1676,3.0,
19,3421,3.0,
19,648,3.0,
19,2628,3.0,
19,1753,3.0,
19,3930,3.0,
19,2990,3.0,
19,2633,3.0,
19,2568,3.0,
19,1334,3.0,
19,2137,3.0,
19,2064,3.0,
19,1262,3.0,
19,2710,3.0,
19,2640,3.0,
19,1911,3.0,
19,594,3.0,
19,595,3.0,
19,2719,3.0,
19,2574,3.0,
19,1340,3.0,
19,1345,3.0,
19,3889,3.0,
19,2081,3.0,
19,1282,3.0,
19,2089,3.0,
19,2662,3.0,
19,1792,3.0,
19,2096,3.0,
19,260,3.0,
19,198,3.0,
19,1375,3.0,
19,1376,3.0,
19,3552,3.0,
19,1527,3.0,
19,3701,3.0,
19,1022,3.0,
19,1025,3.0,
19,34,3.0,
19,3208,3.0,
19,1608,3.0,
19,2195,3.0,
19,2770,3.0,
19,1974,3.0,
19,3213,3.0,
19,364,3.0,
19,2414,3.0,
19,2789,3.0,
19,2353,3.0,
19,1552,3.0,
19,2790,3.0,
19,1127,3.0,
19,527,3.0,
19,457,3.0,
19,2296,3.0,
19,1200,3.0,
19,3175,3.0,
19,1644,3.0,
19,2527,3.0,
19,2455,3.0,
19,2529,3.0,
19,1584,3.0,
19,2021,3.0,
19,1080,3.0,
19,2393,3.0,
19,1597,3.0,
19,1301,3.0,
19,1090,3.0,
19,1097,3.0,
19,3273,3.0,
19,2115,3.0,
19,1240,3.0,
20,3863,3.0,
20,1694,3.0,
20,1375,3.0,
20,1468,3.0,
21,2987,3.0,
21,2701,3.0,
21,585,3.0,
21,588,3.0,
21,1,3.0,
21,1274,3.0,
21,2761,3.0,
21,2355,3.0,
